GEOID,total_pop,median_rent,median_income,median_age,educational_attainment_pop25,bachelor_degree,master_degree,professional_degree,doctoral_degree,white,african_american,tenure_owner,with_children,boardings,alightings
170310105013,1169.0,956.0,80859.0,45.8,1036.0,402.0,231.0,18.0,27.0,860.0,113.0,139.0,99.0,63.0,18.0
170310209012,978.0,1142.0,63750.0,32.9,621.0,183.0,62.0,9.0,0.0,488.0,273.0,89.0,254.0,131.0,285.0
170318130001,800.0,1145.3387096774193,116094.0,40.9,491.0,196.0,116.0,9.0,7.0,348.0,360.0,207.0,242.0,74.0,139.0
170318130002,881.0,1183.0,178021.0,40.0,640.0,308.0,132.0,43.0,25.0,652.0,191.0,196.0,162.0,14.0,45.0
170318131001,1181.0,1188.0,75417.0,35.3,789.0,167.0,224.0,28.0,30.0,387.0,282.0,196.0,331.0,53.0,248.0
170318080024,677.0,1145.3387096774193,78750.0,37.1,438.0,125.0,34.0,0.0,0.0,335.0,0.0,199.0,192.0,0.0,0.0
170312912001,1208.0,990.0,15588.0,26.6,655.0,114.0,19.0,7.0,0.0,0.0,1199.0,105.0,200.0,57.0,138.0
170318428006,1477.0,957.0,31739.0,30.2,927.0,115.0,24.0,0.0,0.0,621.0,0.0,183.0,370.0,24.0,29.0
170312607001,531.0,955.0,24375.0,38.8,378.0,16.0,15.0,0.0,0.0,7.0,454.0,41.0,53.0,329.0,292.0
170318134006,1098.0,884.0,53036.0,27.6,644.0,75.0,13.0,0.0,0.0,171.0,0.0,100.0,282.0,0.0,0.0
170310402024,2416.0,1181.0,38672.0,37.6,1762.0,533.0,138.0,103.0,7.0,1622.0,86.0,214.0,442.0,27.0,154.0
170310402014,2225.0,1243.0,107823.0,34.2,1723.0,786.0,170.0,30.0,15.0,1368.0,171.0,313.0,393.0,13.0,6.0
170318055022,925.0,1145.3387096774193,202292.0,45.7,600.0,271.0,129.0,33.0,25.0,889.0,0.0,261.0,210.0,0.0,0.0
170318055023,1169.0,1814.0,201625.0,50.5,839.0,261.0,203.0,92.0,20.0,1099.0,0.0,376.0,278.0,5.0,3.0
170318081002,2045.0,1214.0,54141.0,69.9,1974.0,297.0,138.0,33.0,20.0,1762.0,110.0,695.0,41.0,1.0,6.0
170318122004,786.0,875.0,245139.0,52.5,558.0,125.0,168.0,79.0,35.0,653.0,64.0,244.0,163.0,42.0,16.0
170311103003,729.0,1145.3387096774193,87566.0,52.1,567.0,134.0,21.0,22.0,0.0,578.0,0.0,182.0,135.0,10.0,24.0
170312422001,1797.0,1806.0,215455.0,31.4,1543.0,637.0,382.0,135.0,101.0,1416.0,72.0,320.0,104.0,82.0,70.0
170318233043,1036.0,1052.0,62563.0,36.8,682.0,112.0,14.0,0.0,0.0,533.0,433.0,195.0,295.0,0.0,0.0
170312606001,746.0,1283.0,35357.0,18.7,316.0,18.0,0.0,0.0,0.0,8.0,738.0,54.0,335.0,169.0,148.0
170310625001,1556.0,1956.0,201964.0,31.7,1144.0,524.0,274.0,178.0,20.0,1362.0,49.0,378.0,247.0,108.0,86.0
170313405001,1591.0,625.0,24395.0,50.5,1297.0,202.0,102.0,39.0,0.0,811.0,55.0,221.0,134.0,173.0,141.0
170318392002,1258.0,820.0,85208.08522167488,45.1,1041.0,264.0,188.0,21.0,43.0,274.0,625.0,426.0,104.0,98.0,122.0
170315203001,1677.0,1106.0,38889.0,34.0,965.0,47.0,9.0,26.0,0.0,1457.0,0.0,226.0,541.0,8.0,53.0
170315203002,1605.0,769.0,57153.0,30.2,971.0,28.0,14.0,0.0,0.0,1365.0,13.0,343.0,238.0,30.0,43.0
170315203003,1325.0,818.0,85208.08522167488,33.2,771.0,8.0,8.0,17.0,14.0,963.0,134.0,292.0,340.0,8.0,24.0
170315204001,733.0,1561.0,89242.0,42.1,601.0,69.0,20.0,0.0,0.0,522.0,61.0,217.0,90.0,9.0,1.0
170315204002,1100.0,728.0,85208.08522167488,34.7,744.0,135.0,12.0,7.0,0.0,1044.0,33.0,245.0,178.0,2.0,6.0
170315204004,1193.0,921.0,46042.0,26.1,625.0,71.0,8.0,0.0,0.0,1052.0,0.0,106.0,357.0,83.0,21.0
170312107001,617.0,1184.0,118618.0,33.1,552.0,217.0,36.0,11.0,8.0,383.0,19.0,103.0,53.0,104.0,128.0
170318351004,1122.0,770.0,49358.0,26.1,602.0,9.0,34.0,0.0,9.0,248.0,141.0,198.0,229.0,87.0,50.0
170316706001,586.0,648.0,38000.0,42.4,439.0,0.0,0.0,0.0,1.0,142.0,444.0,124.0,99.0,15.0,11.0
170316909001,638.0,1043.0,42625.0,19.2,256.0,6.0,6.0,0.0,0.0,0.0,569.0,30.0,176.0,25.0,46.0
170318318004,1613.0,962.0,100804.0,29.3,947.0,253.0,110.0,26.0,6.0,1348.0,21.0,231.0,227.0,128.0,114.0
170310308003,1145.0,1580.0,134342.0,43.0,922.0,284.0,322.0,75.0,33.0,977.0,14.0,252.0,170.0,194.0,166.0
170311401001,1533.0,1060.0,39933.0,31.0,919.0,203.0,95.0,25.0,14.0,955.0,114.0,102.0,282.0,7.0,6.0
170318421005,656.0,1145.3387096774193,34735.0,47.7,463.0,27.0,40.0,0.0,0.0,20.0,391.0,203.0,166.0,151.0,115.0
170312315002,474.0,1145.3387096774193,85208.08522167488,51.4,397.0,0.0,13.0,0.0,13.0,37.0,370.0,104.0,74.0,102.0,58.0
170310710002,1868.0,2066.0,250001.0,28.5,1407.0,846.0,293.0,141.0,32.0,1688.0,93.0,422.0,229.0,39.0,23.0
170310505001,1410.0,1288.0,214947.0,37.1,985.0,409.0,281.0,134.0,9.0,1277.0,0.0,428.0,425.0,106.0,144.0
170312411001,1842.0,1424.0,85208.08522167488,30.7,1271.0,431.0,185.0,45.0,49.0,1406.0,170.0,225.0,251.0,171.0,240.0
170314309001,769.0,869.0,55789.0,41.0,625.0,66.0,48.0,0.0,15.0,0.0,760.0,161.0,71.0,259.0,522.0
170318342001,1264.0,845.0,66906.0,39.1,889.0,84.0,132.0,0.0,0.0,13.0,1183.0,198.0,225.0,99.0,137.0
170318342003,1464.0,989.0,63220.0,38.9,927.0,272.0,95.0,0.0,0.0,14.0,1450.0,179.0,343.0,143.0,100.0
170317705002,308.0,1145.3387096774193,41058.0,46.5,206.0,17.0,17.0,0.0,0.0,291.0,0.0,79.0,59.0,0.0,0.0
170316716002,698.0,842.0,44375.0,37.3,490.0,18.0,0.0,0.0,0.0,0.0,698.0,80.0,80.0,274.0,119.0
170315610005,1041.0,1145.3387096774193,147083.0,45.3,706.0,92.0,74.0,0.0,0.0,995.0,0.0,354.0,282.0,37.0,2.0
170317108005,371.0,761.0,85208.08522167488,44.8,274.0,59.0,0.0,0.0,0.0,0.0,371.0,68.0,59.0,176.0,188.0
170310403001,887.0,1145.3387096774193,146563.0,46.2,607.0,154.0,146.0,38.0,20.0,681.0,0.0,264.0,190.0,11.0,16.0
170318399003,964.0,877.0,76250.0,42.1,753.0,138.0,49.0,0.0,0.0,541.0,0.0,230.0,166.0,63.0,38.0
170318399004,513.0,806.0,121652.0,41.6,442.0,158.0,49.0,0.0,0.0,497.0,0.0,118.0,30.0,17.0,11.0
170318399005,531.0,1208.0,81607.0,33.5,375.0,109.0,62.0,10.0,17.0,282.0,0.0,87.0,147.0,14.0,9.0
170318400002,790.0,1404.0,109621.0,33.9,483.0,161.0,84.0,19.0,11.0,374.0,0.0,182.0,248.0,11.0,6.0
170314911001,376.0,1237.0,85208.08522167488,53.7,311.0,41.0,26.0,0.0,0.0,0.0,376.0,110.0,0.0,56.0,14.0
170314911002,850.0,1172.0,85208.08522167488,34.4,537.0,69.0,32.0,0.0,0.0,25.0,825.0,210.0,139.0,0.0,0.0
170314911003,582.0,1145.3387096774193,85250.0,52.1,523.0,100.0,93.0,0.0,9.0,30.0,524.0,230.0,18.0,20.0,30.0
170314911004,1472.0,975.0,64500.0,51.0,1211.0,141.0,19.0,11.0,0.0,89.0,1325.0,239.0,90.0,51.0,36.0
170314911005,976.0,1145.3387096774193,85208.08522167488,47.4,707.0,70.0,68.0,13.0,0.0,0.0,976.0,257.0,186.0,39.0,20.0
170315703001,1210.0,769.0,50556.0,28.4,648.0,72.0,25.0,0.0,0.0,446.0,73.0,176.0,393.0,26.0,16.0
170315609002,514.0,1145.3387096774193,133750.0,51.2,386.0,102.0,28.0,0.0,0.0,476.0,0.0,177.0,94.0,5.0,58.0
170316910004,503.0,887.0,105729.0,45.3,384.0,39.0,0.0,9.0,0.0,0.0,503.0,107.0,81.0,100.0,60.0
170316708001,373.0,714.0,85208.08522167488,55.9,327.0,0.0,0.0,0.0,0.0,0.0,373.0,75.0,21.0,16.0,16.0
170314903002,1010.0,1228.0,76750.0,53.7,734.0,119.0,98.0,8.0,26.0,51.0,929.0,297.0,162.0,52.0,301.0
170318398001,565.0,1299.0,95345.0,32.9,405.0,78.0,55.0,33.0,0.0,364.0,54.0,52.0,28.0,341.0,154.0
170314203001,2768.0,1000.0,51447.0,20.7,1008.0,234.0,178.0,31.0,55.0,1109.0,1075.0,119.0,273.0,119.0,91.0
170312513003,784.0,918.0,21848.0,38.7,554.0,40.0,22.0,0.0,0.0,104.0,561.0,195.0,124.0,6.0,92.0
170317114003,667.0,950.0,47167.0,39.1,430.0,78.0,6.0,0.0,0.0,0.0,667.0,161.0,129.0,253.0,89.0
170316203001,1143.0,864.0,59188.0,30.0,700.0,120.0,8.0,0.0,0.0,787.0,1.0,191.0,273.0,26.0,34.0
170317105003,1162.0,935.0,48631.0,35.5,787.0,153.0,0.0,0.0,0.0,28.0,1064.0,128.0,116.0,144.0,65.0
170316118002,575.0,1043.0,59868.0,39.1,389.0,8.0,0.0,0.0,0.0,35.0,444.0,49.0,135.0,24.0,124.0
170318363002,1052.0,1025.0,85655.0,36.5,745.0,230.0,201.0,60.0,22.0,534.0,438.0,108.0,141.0,93.0,24.0
170312214003,1522.0,1419.0,79375.0,31.7,1006.0,296.0,155.0,53.0,0.0,1041.0,149.0,168.0,416.0,58.0,58.0
170312215001,1288.0,1035.0,70492.0,37.4,1118.0,350.0,63.0,5.0,0.0,1120.0,83.0,101.0,150.0,160.0,147.0
170312225001,1692.0,1317.0,74792.0,32.5,1188.0,384.0,152.0,58.0,13.0,1340.0,73.0,228.0,304.0,37.0,48.0
170312229001,1005.0,1144.0,55375.0,31.7,639.0,66.0,37.0,0.0,4.0,727.0,131.0,175.0,164.0,94.0,42.0
170312303001,972.0,1017.0,46250.0,31.2,618.0,74.0,22.0,0.0,0.0,399.0,101.0,106.0,197.0,50.0,112.0
170312213001,1303.0,1364.0,70463.0,30.7,932.0,292.0,150.0,34.0,9.0,1131.0,17.0,144.0,268.0,223.0,174.0
170311502004,2333.0,953.0,85321.0,37.6,1598.0,336.0,211.0,0.0,24.0,1657.0,16.0,513.0,471.0,25.0,40.0
170311301003,2353.0,959.0,79712.0,30.0,1289.0,363.0,296.0,42.0,0.0,1832.0,11.0,397.0,937.0,71.0,63.0
170311303003,1934.0,1280.0,86250.0,36.4,1264.0,377.0,46.0,96.0,0.0,1175.0,121.0,276.0,383.0,53.0,52.0
170311404005,1921.0,1310.0,101192.0,32.9,1240.0,455.0,175.0,0.0,0.0,1450.0,0.0,457.0,574.0,17.0,18.0
170312206022,412.0,2025.0,85208.08522167488,31.9,330.0,124.0,133.0,0.0,0.0,310.0,0.0,72.0,82.0,28.0,51.0
170312522012,690.0,1061.0,35833.0,55.5,547.0,42.0,16.0,0.0,5.0,67.0,607.0,25.0,47.0,11.0,3.0
170312214002,731.0,1819.0,152279.0,33.0,645.0,335.0,114.0,30.0,10.0,601.0,0.0,207.0,12.0,75.0,155.0
170312606002,1272.0,1135.0,26750.0,28.4,713.0,14.0,16.0,0.0,0.0,46.0,1226.0,104.0,228.0,37.0,37.0
170312607002,1138.0,1143.0,30694.0,27.3,617.0,18.0,10.0,0.0,0.0,0.0,1117.0,80.0,327.0,132.0,134.0
170311204001,1086.0,1145.3387096774193,173466.0,43.0,768.0,246.0,187.0,0.0,11.0,1014.0,0.0,358.0,293.0,2.0,2.0
170311301001,978.0,1790.0,108125.0,45.8,732.0,215.0,68.0,11.0,16.0,383.0,99.0,237.0,139.0,0.0,0.0
170311301002,2010.0,361.0,49699.0,71.6,1851.0,637.0,87.0,50.0,55.0,1204.0,76.0,376.0,82.0,84.0,88.0
170311303002,882.0,1153.0,67656.0,42.0,544.0,193.0,72.0,6.0,36.0,728.0,0.0,172.0,215.0,18.0,17.0
170310307022,1279.0,1302.0,93479.0,53.1,1192.0,449.0,244.0,47.0,25.0,875.0,19.0,531.0,87.0,58.0,226.0
170315611004,1053.0,1145.3387096774193,104167.0,38.9,796.0,170.0,130.0,12.0,0.0,728.0,0.0,333.0,174.0,14.0,8.0
170315611003,885.0,1145.3387096774193,93750.0,36.7,587.0,129.0,60.0,0.0,0.0,560.0,8.0,260.0,232.0,27.0,4.0
170311005005,2009.0,1204.0,127650.0,44.3,1472.0,395.0,257.0,23.0,0.0,1794.0,2.0,615.0,442.0,13.0,22.0
170311502002,1497.0,983.0,79681.0,43.9,1267.0,499.0,128.0,34.0,0.0,791.0,17.0,216.0,97.0,78.0,75.0
170312315004,1292.0,1270.0,50986.0,45.2,1047.0,89.0,121.0,0.0,0.0,0.0,1292.0,241.0,45.0,209.0,152.0
170317708002,3169.0,1313.0,75018.0,41.0,2380.0,353.0,79.0,0.0,0.0,2538.0,83.0,823.0,481.0,0.0,0.0
170318339001,1545.0,690.0,26953.0,25.4,789.0,34.0,0.0,0.0,8.0,669.0,795.0,69.0,535.0,30.0,34.0
170318339002,1105.0,1014.0,35602.0,32.1,677.0,82.0,11.0,0.0,1.0,360.0,668.0,100.0,282.0,127.0,107.0
170318340002,551.0,1103.0,59375.0,54.7,475.0,35.0,5.0,0.0,0.0,14.0,527.0,149.0,10.0,625.0,847.0
170314909022,1485.0,886.0,85208.08522167488,55.6,1206.0,118.0,21.0,0.0,0.0,0.0,1462.0,264.0,177.0,104.0,77.0
170316814003,1192.0,846.0,31217.0,29.1,651.0,57.0,21.0,0.0,0.0,64.0,1109.0,130.0,372.0,68.0,90.0
170316905001,632.0,818.0,33833.0,41.5,498.0,28.0,55.0,0.0,0.0,0.0,632.0,61.0,57.0,104.0,101.0
170316912002,901.0,1115.0,85208.08522167488,50.7,652.0,53.0,57.0,41.0,0.0,0.0,865.0,174.0,164.0,203.0,159.0
170316305003,1844.0,973.0,45729.0,26.2,975.0,36.0,33.0,0.0,0.0,768.0,0.0,118.0,568.0,42.0,31.0
170316305004,1427.0,742.0,57625.0,33.5,948.0,62.0,16.0,0.0,0.0,1202.0,6.0,232.0,240.0,40.0,28.0
170318351003,1329.0,1412.0,85208.08522167488,23.8,661.0,25.0,12.0,0.0,0.0,1007.0,76.0,156.0,418.0,23.0,38.0
170316119002,548.0,779.0,85208.08522167488,30.3,291.0,0.0,12.0,9.0,0.0,184.0,364.0,76.0,111.0,37.0,68.0
170316910002,391.0,1344.0,85208.08522167488,57.1,353.0,10.0,0.0,12.0,0.0,0.0,391.0,146.0,25.0,36.0,70.0
170310818002,3285.0,2345.0,219628.0,31.2,3163.0,1843.0,449.0,590.0,86.0,3016.0,29.0,865.0,66.0,107.0,113.0
170310817002,2528.0,2361.0,178309.0,32.3,2301.0,1046.0,740.0,354.0,33.0,1902.0,67.0,425.0,29.0,63.0,95.0
170311001002,1980.0,1369.0,112443.0,33.2,1571.0,304.0,164.0,0.0,3.0,1854.0,0.0,393.0,314.0,29.0,23.0
170314914003,1198.0,1214.0,47625.0,36.2,779.0,137.0,27.0,22.0,0.0,24.0,1150.0,145.0,109.0,58.0,95.0
170318381002,361.0,563.0,2499.0,31.5,204.0,0.0,0.0,0.0,0.0,39.0,257.0,8.0,60.0,78.0,88.0
170316403006,1089.0,1080.0,69205.0,30.7,711.0,79.0,0.0,12.0,0.0,967.0,0.0,289.0,296.0,5.0,51.0
170316403003,882.0,1145.3387096774193,71358.0,37.0,536.0,80.0,11.0,37.0,0.0,882.0,0.0,229.0,243.0,19.0,0.0
170316404001,1706.0,1136.0,98167.0,39.2,1092.0,155.0,51.0,31.0,17.0,1347.0,111.0,491.0,421.0,2.0,16.0
170316305001,1563.0,797.0,49955.0,27.6,949.0,28.0,0.0,18.0,0.0,823.0,120.0,251.0,362.0,52.0,44.0
170313018011,1174.0,889.0,35465.0,33.1,642.0,27.0,0.0,0.0,0.0,630.0,0.0,158.0,326.0,0.0,0.0
170310814021,2602.0,2197.0,154489.0,40.6,2218.0,759.0,577.0,245.0,139.0,1933.0,197.0,525.0,155.0,240.0,235.0
170313515001,28.0,860.0,85208.08522167488,58.2,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,22.0,20.0
170313501001,846.0,1149.0,98125.0,29.4,660.0,124.0,320.0,21.0,32.0,25.0,257.0,0.0,56.0,258.0,442.0
170313510002,735.0,1141.0,85208.08522167488,37.7,413.0,77.0,137.0,21.0,0.0,21.0,471.0,21.0,0.0,135.0,138.0
170310703001,2300.0,2206.0,240515.0,29.3,1772.0,1108.0,312.0,206.0,21.0,2092.0,31.0,469.0,303.0,224.0,200.0
170318422001,3362.0,2145.0,105060.0,34.6,2812.0,1336.0,373.0,186.0,33.0,2362.0,600.0,638.0,304.0,76.0,113.0
170318314002,2506.0,1042.0,52102.0,41.3,1766.0,159.0,125.0,0.0,15.0,584.0,1432.0,339.0,328.0,64.0,57.0
170316103003,1468.0,801.0,63646.0,34.4,912.0,167.0,73.0,0.0,0.0,599.0,86.0,285.0,380.0,56.0,73.0
170317706021,1666.0,998.0,68348.0,39.4,1155.0,168.0,66.0,9.0,0.0,1522.0,28.0,306.0,385.0,0.0,0.0
170310207024,786.0,1286.0,65982.0,29.5,585.0,18.0,15.0,0.0,0.0,240.0,28.0,40.0,129.0,28.0,15.0
170318346004,867.0,732.0,29129.0,50.7,675.0,24.0,0.0,0.0,0.0,145.0,722.0,81.0,140.0,68.0,87.0
170310203011,1591.0,315.0,76806.0,61.1,1379.0,482.0,184.0,13.0,45.0,1299.0,84.0,784.0,167.0,7.0,8.0
170310301022,1043.0,957.0,38523.0,34.8,911.0,275.0,85.0,30.0,0.0,522.0,296.0,16.0,33.0,18.0,56.0
170313515002,703.0,865.0,13707.0,26.5,414.0,78.0,54.0,5.0,8.0,153.0,360.0,26.0,99.0,48.0,35.0
170310301014,1019.0,1715.0,119107.0,59.2,954.0,361.0,220.0,60.0,28.0,736.0,79.0,557.0,36.0,76.0,366.0
170310306012,999.0,598.0,17833.0,41.7,909.0,206.0,77.0,48.0,16.0,310.0,270.0,82.0,32.0,48.0,158.0
170310306011,1037.0,1053.0,29519.0,28.5,718.0,298.0,82.0,27.0,0.0,772.0,203.0,54.0,203.0,0.0,0.0
170310313003,807.0,879.0,85208.08522167488,47.3,520.0,298.0,68.0,20.0,0.0,331.0,0.0,97.0,81.0,268.0,201.0
170310313002,1333.0,1152.0,81090.0,37.6,1124.0,415.0,235.0,27.0,0.0,847.0,290.0,335.0,152.0,98.0,12.0
170310312004,1593.0,889.0,62415.0,33.6,1281.0,306.0,83.0,0.0,14.0,544.0,369.0,334.0,109.0,203.0,87.0
170310315012,2157.0,1029.0,55873.0,33.3,1523.0,515.0,179.0,24.0,24.0,1043.0,523.0,283.0,444.0,37.0,478.0
170316304001,1613.0,784.0,51100.0,31.0,930.0,9.0,0.0,0.0,0.0,976.0,19.0,233.0,329.0,14.0,34.0
170316203004,1907.0,1404.0,46786.0,25.1,960.0,14.0,9.0,0.0,0.0,401.0,0.0,278.0,360.0,28.0,19.0
170316203005,1026.0,810.0,66333.0,39.0,584.0,60.0,40.0,0.0,0.0,617.0,0.0,226.0,204.0,8.0,10.0
170316204001,1428.0,1145.3387096774193,91042.0,28.3,797.0,93.0,33.0,0.0,0.0,834.0,31.0,313.0,467.0,13.0,16.0
170316204002,772.0,798.0,51103.0,31.9,484.0,22.0,11.0,14.0,0.0,520.0,23.0,177.0,159.0,28.0,9.0
170318388002,2480.0,416.0,25614.0,29.8,1368.0,162.0,54.0,0.0,0.0,784.0,1568.0,310.0,840.0,21.0,13.0
170310701021,1418.0,1427.0,250001.0,28.3,1045.0,482.0,348.0,99.0,18.0,1148.0,120.0,205.0,95.0,196.0,341.0
170312101002,1587.0,1210.0,50536.0,30.3,1117.0,386.0,189.0,0.0,0.0,1392.0,43.0,185.0,414.0,77.0,79.0
170312101003,1067.0,1204.0,110980.0,37.4,781.0,145.0,69.0,7.0,0.0,612.0,16.0,172.0,207.0,53.0,82.0
170318311001,874.0,1132.0,121277.0,34.0,695.0,126.0,48.0,18.0,33.0,569.0,17.0,215.0,155.0,103.0,104.0
170318347003,357.0,957.0,14000.0,30.4,221.0,0.0,23.0,0.0,0.0,0.0,357.0,31.0,59.0,80.0,82.0
170314601002,951.0,1112.0,59093.0,44.6,694.0,65.0,19.0,0.0,0.0,207.0,681.0,114.0,49.0,29.0,29.0
170318421006,1662.0,664.0,39563.0,30.4,925.0,0.0,55.0,0.0,0.0,0.0,520.0,139.0,118.0,0.0,0.0
170318421002,937.0,1145.3387096774193,47590.0,36.8,513.0,58.0,23.0,0.0,0.0,599.0,316.0,238.0,307.0,16.0,44.0
170312315001,603.0,846.0,85208.08522167488,40.2,457.0,0.0,0.0,0.0,0.0,0.0,528.0,43.0,92.0,64.0,77.0
170315610002,1144.0,1145.3387096774193,138061.0,39.8,774.0,126.0,87.0,0.0,0.0,1023.0,0.0,252.0,74.0,74.0,8.0
170315610003,1078.0,1145.3387096774193,99583.0,37.2,611.0,132.0,27.0,0.0,38.0,980.0,41.0,332.0,299.0,62.0,18.0
170310317004,1430.0,1279.0,75473.0,31.9,1022.0,333.0,133.0,65.0,25.0,944.0,424.0,325.0,316.0,109.0,197.0
170310627001,917.0,2060.0,241071.0,30.5,589.0,319.0,116.0,30.0,4.0,868.0,0.0,180.0,175.0,91.0,56.0
170310409002,653.0,1244.0,239167.0,38.8,551.0,299.0,126.0,50.0,0.0,579.0,7.0,201.0,87.0,91.0,87.0
170310402021,1189.0,1580.0,135237.0,31.3,612.0,364.0,50.0,0.0,0.0,1007.0,13.0,153.0,540.0,18.0,43.0
170315611006,471.0,1145.3387096774193,98500.0,45.5,320.0,45.0,21.0,0.0,21.0,417.0,0.0,185.0,84.0,18.0,5.0
170317203001,839.0,1145.3387096774193,113750.0,50.6,656.0,187.0,122.0,17.0,14.0,625.0,209.0,261.0,73.0,25.0,6.0
170310901002,849.0,868.0,150208.0,42.5,568.0,251.0,50.0,0.0,0.0,777.0,0.0,288.0,251.0,3.0,22.0
170310901003,856.0,1145.3387096774193,146078.0,41.2,704.0,251.0,41.0,0.0,18.0,768.0,0.0,293.0,99.0,1.0,13.0
170311203001,1144.0,1145.3387096774193,131250.0,43.0,880.0,267.0,142.0,12.0,33.0,704.0,59.0,428.0,201.0,0.0,0.0
170311105012,1437.0,1081.0,89861.0,44.0,972.0,232.0,85.0,11.0,0.0,905.0,0.0,337.0,283.0,3.0,40.0
170311201001,1491.0,1145.3387096774193,167708.0,47.8,1068.0,396.0,119.0,118.0,27.0,1321.0,12.0,544.0,332.0,10.0,33.0
170311201002,958.0,1145.3387096774193,137000.0,45.6,697.0,160.0,225.0,53.0,56.0,882.0,0.0,327.0,218.0,2.0,2.0
170311202002,721.0,1145.3387096774193,168542.0,48.4,527.0,192.0,133.0,20.0,19.0,625.0,8.0,243.0,172.0,0.0,9.0
170311607005,1074.0,1322.0,83625.0,37.7,822.0,298.0,83.0,17.0,13.0,570.0,0.0,240.0,137.0,160.0,145.0
170311608002,858.0,1201.0,61442.0,44.0,700.0,94.0,102.0,11.0,0.0,765.0,23.0,148.0,95.0,65.0,69.0
170311608003,792.0,1170.0,99125.0,38.0,486.0,119.0,35.0,0.0,0.0,674.0,0.0,150.0,136.0,104.0,89.0
170311912001,3329.0,1053.0,47462.0,28.2,1764.0,57.0,11.0,0.0,11.0,1595.0,124.0,359.0,841.0,153.0,57.0
170311912002,724.0,937.0,41681.0,33.4,428.0,30.0,27.0,0.0,0.0,453.0,9.0,122.0,157.0,103.0,76.0
170318315002,1320.0,1445.0,62656.0,39.5,956.0,97.0,38.0,8.0,0.0,764.0,149.0,274.0,52.0,16.0,30.0
170312001002,1175.0,998.0,77143.0,38.1,859.0,126.0,41.0,0.0,0.0,526.0,14.0,236.0,188.0,97.0,119.0
170318343006,1262.0,1145.3387096774193,92227.0,53.7,1074.0,236.0,84.0,0.0,0.0,14.0,1200.0,284.0,0.0,85.0,162.0
170313504001,1979.0,316.0,19444.0,23.0,904.0,65.0,41.0,0.0,0.0,9.0,1970.0,0.0,740.0,102.0,92.0
170312521021,2142.0,956.0,55833.0,32.4,1367.0,112.0,99.0,0.0,0.0,27.0,1677.0,418.0,590.0,53.0,83.0
170313108002,301.0,894.0,129375.0,34.7,258.0,103.0,54.0,14.0,0.0,121.0,8.0,32.0,31.0,160.0,128.0
170318433001,1877.0,1029.0,73092.0,36.8,1369.0,165.0,29.0,17.0,2.0,392.0,1272.0,112.0,304.0,67.0,70.0
170312505004,1309.0,1145.3387096774193,144679.0,49.0,1043.0,244.0,30.0,27.0,0.0,652.0,357.0,399.0,188.0,0.0,0.0
170316406002,1218.0,890.0,67750.0,35.4,713.0,71.0,0.0,0.0,0.0,647.0,15.0,265.0,319.0,2.0,9.0
170318134001,1145.0,1063.0,30000.0,27.8,578.0,44.0,0.0,0.0,0.0,176.0,77.0,187.0,398.0,76.0,13.0
170317106001,762.0,1018.0,48618.0,35.3,464.0,15.0,31.0,0.0,4.0,5.0,741.0,94.0,183.0,0.0,0.0
170312432001,1036.0,1819.0,188194.0,31.5,842.0,456.0,150.0,20.0,20.0,886.0,19.0,240.0,108.0,248.0,197.0
170312504003,1183.0,1031.0,45938.0,35.0,692.0,66.0,18.0,0.0,0.0,70.0,918.0,210.0,235.0,57.0,133.0
170314605002,194.0,1145.3387096774193,75893.0,60.5,162.0,25.0,13.0,0.0,0.0,13.0,174.0,98.0,0.0,0.0,0.0
170318388001,820.0,831.0,63953.0,32.4,524.0,7.0,0.0,0.0,0.0,605.0,191.0,113.0,216.0,2.0,33.0
170314503003,1343.0,1131.0,51250.0,40.3,884.0,142.0,26.0,5.0,0.0,0.0,1343.0,173.0,208.0,75.0,58.0
170314601003,552.0,1076.0,32102.0,36.1,316.0,94.0,6.0,0.0,0.0,9.0,543.0,87.0,148.0,19.0,18.0
170314601004,1029.0,755.0,85208.08522167488,24.8,499.0,117.0,43.0,0.0,1.0,23.0,954.0,52.0,140.0,64.0,67.0
170310208013,1361.0,1285.0,54495.0,36.6,887.0,154.0,102.0,1.0,0.0,918.0,1.0,127.0,304.0,42.0,27.0
170310208012,582.0,1145.3387096774193,69643.0,52.7,542.0,126.0,74.0,12.0,0.0,439.0,0.0,212.0,40.0,51.0,19.0
170310209013,2565.0,1265.0,49087.0,32.1,1658.0,275.0,119.0,52.0,23.0,1039.0,418.0,263.0,417.0,86.0,144.0
170310209011,2612.0,1239.0,39738.0,33.6,1708.0,426.0,269.0,34.0,0.0,1067.0,795.0,288.0,569.0,202.0,452.0
170310302003,1144.0,1519.0,154239.0,39.4,807.0,219.0,150.0,41.0,35.0,1000.0,9.0,299.0,249.0,16.0,52.0
170310303001,1741.0,1156.0,63636.0,37.4,1413.0,259.0,241.0,23.0,0.0,885.0,213.0,236.0,166.0,93.0,47.0
170317205001,598.0,1145.3387096774193,178641.0,45.4,461.0,186.0,77.0,11.0,23.0,586.0,0.0,259.0,101.0,2.0,2.0
170317206001,824.0,1145.3387096774193,139000.0,40.0,537.0,209.0,95.0,36.0,18.0,496.0,312.0,221.0,248.0,3.0,3.0
170317206002,944.0,666.0,121583.0,45.9,671.0,258.0,108.0,34.0,24.0,738.0,186.0,310.0,200.0,2.0,0.0
