GEOID,total_pop,median_rent,median_income,median_age,pct_college_degree,pct_racial_minorities,pct_property_owner,pct_commuter_PuT,DistRes,DistOffice,dist_to_cbd
421010003002,2507.0,1463.0,151786.0,42.9,0.6073170731707317,0.30634224172317515,0.32169390787518576,0.1683079677708147,1016.9751006108263,1034.894415057583,1058.3810795806776
421010353022,2711.0,1088.0,68165.0,35.7,0.21990620114643042,0.18996680191811144,0.6716981132075471,0.15403032721468476,4431.68690274502,15626.255451119094,24328.774601036792
421010062003,648.0,1028.0,48182.0,26.2,0.09009009009009009,0.9830246913580247,0.601123595505618,0.7484076433121019,6904.486734163043,7720.601836148409,9042.925127797138
421010071024,920.0,907.0,69671.5965583174,29.8,0.08231173380035026,0.8760869565217391,0.6537216828478964,0.5581395348837209,4237.130151098243,6060.790906223976,7077.067801719312
421010214004,650.0,1668.0,102917.0,28.1,0.598,0.040000000000000036,0.3783783783783784,0.16283524904214558,3452.2881693336335,11813.793074654512,12907.271259542835
421010038004,905.0,1070.2311111111112,72969.0,44.2,0.34880239520958084,0.3425414364640884,0.9190751445086706,0.15804597701149425,2823.014732557338,4279.847285560175,4544.158104346347
421010254003,884.0,587.0,59167.0,52.7,0.3176638176638177,0.8461538461538461,0.7897435897435897,0.35843373493975905,5598.20236632098,13097.260390687643,15353.766530037672
421010247001,1096.0,820.0,69671.5965583174,33.3,0.08217054263565891,0.9808394160583942,0.41690962099125367,0.3503480278422274,4474.328666556973,11088.472667117467,12624.42896749649
421010214003,552.0,1435.0,140906.0,44.1,0.22485207100591717,0.05978260869565222,0.6211180124223602,0.2239819004524887,3377.465871705977,11526.7436566406,12608.310284974423
421010215003,751.0,1221.0,94444.0,31.6,0.6274809160305344,0.07456724367509981,0.6395939086294417,0.13453815261044177,3452.899695384446,12203.609355066463,13333.47196926832
421010215004,785.0,1078.0,100694.0,39.9,0.37280701754385964,0.24713375796178338,0.7593582887700535,0.1773049645390071,3599.931015797185,12637.893094469022,13865.528351769375
421010210002,550.0,1211.0,150294.0,33.9,0.7512315270935961,0.14363636363636367,0.49454545454545457,0.25675675675675674,2946.5380562387954,10949.74260953911,11812.735315573858
